"X","Gender","Age","Education","Occupation","Income","q1k","q2k","q3k","q4k","Q5K1","Q5K2","Q5K3","Q5K4","Q5K5","Q5K6","Q6K","Q7K","Q8K","Q9K","Q10C1","Q10C2","Q10C3","Q10C4","Q10C5","Q10C6","Q10C7","Q11C1","Q11C2","Q11C3","Q11C4","Q11C5","Q12C1","Q12C2","Q12C3","Q12C4","Q12C5","Q12C6","Q13C1","Q13C2","Q13C3","Q13C4","Q13C5","Q14C","Q15C1","Q15C2","Q15C3","Q15C4","Q15C5","Q16P1","Q16P2","Q16P3","Q17P1","Q17P2","Q17P3","Q17P4","Q17P5","Q18I1","Q18I2","Q18I3","Q18I4","Q19C1","Q19C2","Q19C3","Q19C4","Q19c5","Q19c6"
510,2,21,2,1,2,2,1,3,1,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2,1,2,1,1,1,1,1,5,6,0,3,4,2,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,5,5,5,5,5,1,3,4,2,6
511,2,20,2,1,2,1,1,2,2,0,0,0,1,0,0,1,3,2,2,2,2,3,3,2,2,1,1,1,1,1,1,3,5,2,4,6,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,2,3,2,2,3,3,4,4,4,1,2,4,5,3,6
512,2,19,2,1,2,1,1,3,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,6,0,2,0,1,1,0,1,1,1,0,1,0,1,1,1,0,3,2,2,1,2,5,5,4,4,3,2,1,5,4,6
513,1,21,2,1,2,2,1,3,1,1,1,0,1,0,0,1,2,4,2,2,2,2,2,1,1,2,1,1,1,1,1,4,5,6,2,3,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,2,2,2,2,3,4,4,4,4,1,2,4,3,5,6
514,2,21,2,1,2,1,1,4,2,1,1,0,0,0,1,2,2,4,2,1,1,2,2,2,2,2,1,1,1,1,1,5,6,4,3,1,2,0,1,1,0,1,1,1,1,1,1,1,0,1,1,3,3,3,3,2,4,4,3,4,5,2,4,1,3,6
515,2,17,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,3,6,2,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,5,5,5,5,1,2,5,3,4,6
516,2,20,2,1,4,1,1,2,2,1,0,0,0,0,0,1,2,3,2,3,2,2,1,1,1,2,1,2,1,1,1,3,4,5,6,2,1,1,0,1,1,0,2,0,0,1,0,1,0,0,1,3,3,2,2,2,3,3,3,3,2,1,3,5,4,6
517,2,40,2,4,4,1,1,4,2,1,1,1,1,0,1,1,2,4,1,2,1,2,2,1,1,1,1,1,1,1,1,5,4,6,1,2,3,0,1,1,0,1,1,0,0,1,0,0,0,1,0,2,2,2,2,2,5,5,5,5,5,3,4,2,1,6
518,2,41,2,2,3,1,1,4,2,0,0,0,1,1,0,1,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,1,6,2,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,2,1,1,2,1,1,1,1,5,4,3,2,1,6
519,2,21,2,1,2,2,1,2,1,1,1,0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,5,3,2,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,5,5,5,5,3,2,4,1,5,6
520,2,23,2,2,2,5,1,4,2,1,1,1,1,0,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,6,1,4,3,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,2,3,1,2,3,4,5,4,3,1,2,4,5,3,6
521,2,48,3,4,4,2,1,4,1,1,1,0,1,0,1,1,3,4,2,1,1,2,3,1,1,2,1,1,1,1,1,6,4,3,2,5,1,0,1,1,0,1,3,1,1,1,1,1,0,1,1,2,2,1,2,2,2,1,1,1,3,2,5,4,1,6
522,2,41,3,2,3,2,1,4,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,5,4,6,3,1,1,1,0,0,1,1,1,1,1,1,1,1,0,2,2,2,2,2,5,5,5,5,2,1,3,5,4,6
523,1,25,2,4,3,2,1,4,2,1,1,0,0,0,1,1,3,1,2,1,1,3,3,1,1,1,1,1,1,1,1,3,4,1,5,6,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,3,1,2,1,1,1,1,2,1,5,4,2,1,3,6
524,2,20,2,1,2,5,1,4,2,1,1,0,0,0,1,1,2,4,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,4,3,6,5,1,1,1,0,0,1,1,1,1,1,1,0,0,1,2,3,2,3,3,5,5,3,3,5,1,2,3,4,6
525,2,23,2,1,2,2,1,4,1,0,0,0,0,0,1,1,2,4,2,1,1,1,3,2,1,2,1,1,1,1,1,3,4,1,6,5,2,0,1,1,0,1,2,0,0,0,0,1,0,1,0,2,2,1,1,1,5,5,4,5,5,2,3,4,1,6
526,2,39,2,4,2,2,1,4,1,0,1,0,0,0,1,1,2,4,2,1,1,1,2,2,2,1,1,1,1,1,1,3,5,4,2,6,1,1,1,1,0,0,2,1,1,1,1,1,0,1,1,1,1,2,2,3,5,2,5,5,4,1,2,5,3,6
527,2,20,2,1,2,2,1,3,1,1,1,0,1,1,1,1,2,1,1,2,2,2,3,1,1,1,1,1,1,1,1,5,6,1,2,3,4,0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,2,2,2,1,4,4,4,5,1,2,5,4,3,6
528,2,21,2,1,2,5,1,2,1,1,1,0,1,0,1,1,3,1,2,1,1,2,4,2,2,1,1,1,1,2,1,6,4,1,3,5,2,0,1,0,1,1,1,0,0,1,1,1,0,1,1,2,1,2,2,3,4,4,5,5,4,1,5,3,2,6
529,1,16,1,1,2,2,1,2,2,1,1,0,0,1,1,1,2,3,2,2,1,2,2,2,1,2,1,1,1,1,1,5,4,6,3,2,1,1,1,1,0,0,2,1,1,0,1,0,0,1,0,1,2,3,3,2,3,3,3,3,5,4,1,2,3,6
530,2,20,2,1,2,1,1,2,1,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,5,6,3,1,2,1,1,1,0,0,1,1,1,1,1,1,0,0,1,2,2,3,4,4,5,4,5,5,3,2,4,5,1,6
531,2,31,2,4,3,1,1,1,1,1,1,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,6,4,5,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,2,2,1,1,1,5,2,5,5,5,1,3,4,2,6
532,2,18,2,1,2,5,1,1,2,0,1,1,1,0,1,1,2,3,2,2,1,2,3,2,2,2,1,1,1,1,1,6,0,2,4,5,3,0,0,1,1,1,2,0,0,0,1,1,0,1,0,2,2,2,3,2,2,3,4,4,5,2,4,1,3,6
533,2,22,2,1,2,1,1,3,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,3,2,1,1,1,1,1,6,5,2,3,1,4,1,0,0,1,1,1,1,1,0,1,0,0,0,1,4,4,3,4,4,5,5,4,5,5,2,3,1,4,6
534,2,33,3,2,3,2,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,5,1,4,6,2,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,2,1,2,1,5,5,5,5,3,4,1,5,2,6
535,2,24,2,1,2,2,1,3,1,1,1,0,0,0,1,1,2,4,1,2,1,2,2,3,2,1,1,2,1,1,1,1,3,5,2,6,4,1,1,1,0,0,2,0,0,0,0,1,0,1,0,3,3,2,3,1,5,5,4,3,5,1,3,4,2,6
536,2,26,2,1,2,1,1,3,1,1,1,0,0,0,0,1,3,2,2,1,1,1,3,3,2,2,1,2,1,1,1,2,1,5,3,6,4,1,1,1,0,0,1,1,1,1,1,1,0,0,1,2,2,3,3,3,3,4,3,5,2,5,4,3,1,6
537,2,21,2,1,2,2,1,4,2,1,1,0,0,0,1,2,3,4,2,1,2,2,1,1,1,1,1,2,1,1,1,5,6,2,4,3,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,3,3,2,2,1,4,5,4,5,2,3,1,5,4,6
538,2,20,2,1,2,2,1,3,2,1,1,0,0,0,1,1,3,4,2,2,2,1,2,1,1,2,1,1,1,1,1,2,3,6,4,5,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,3,3,2,3,3,3,4,4,4,2,1,5,4,3,6
539,2,18,2,1,2,5,1,3,1,1,1,0,0,0,0,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,6,4,5,3,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,5,5,5,5,2,1,5,3,4,6
540,2,18,2,1,2,2,1,2,1,1,1,0,0,0,1,1,3,4,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,2,3,5,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,2,3,1,2,5,1,5,2,1,3,5,4,2,6
541,2,42,3,2,2,1,1,3,2,0,1,0,0,1,1,1,3,2,1,2,2,2,2,2,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,2,2,2,2,3,3,3,3,0,0,0,0,0,0
542,2,18,2,1,2,2,1,2,1,1,1,0,0,0,1,1,3,2,2,1,1,1,2,2,1,3,1,2,1,1,1,4,5,6,3,2,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,2,2,1,2,2,4,4,4,5,1,2,4,5,3,6
543,2,22,2,1,2,2,1,4,2,1,1,0,0,0,0,1,2,1,2,1,1,3,3,1,1,2,1,1,1,1,1,5,2,4,3,6,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,5,5,5,5,5,1,4,3,2,6
544,2,21,2,1,2,1,1,3,1,1,1,1,0,0,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,4,3,6,1,5,2,1,0,1,1,0,2,1,0,1,1,1,0,1,0,3,3,2,2,2,3,4,3,5,3,1,2,5,4,6
545,2,30,3,4,2,2,1,3,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,5,6,1,3,4,2,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,5,5,5,5,1,3,5,4,2,6
546,2,20,2,1,2,1,1,2,1,0,1,0,0,0,0,1,2,4,1,1,1,1,2,1,1,1,1,2,1,1,1,5,4,6,1,3,2,1,1,1,0,0,2,1,1,1,1,1,1,0,0,4,4,1,4,2,3,5,3,5,5,3,4,2,1,6
547,2,21,2,1,2,2,1,3,1,1,1,0,0,0,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,5,6,4,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,2,1,1,1,1,5,1,3,4,2,6
548,2,35,3,4,3,2,1,4,1,1,1,0,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,1,6,5,2,3,4,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,3,5,5,5,5,3,1,2,4,5,6
549,2,35,3,4,2,1,1,3,1,1,1,1,1,1,1,1,2,4,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2,3,4,5,6,1,1,1,0,0,1,0,0,1,1,1,0,0,1,3,3,3,3,2,3,3,4,5,5,2,3,1,4,6
550,2,19,2,1,2,2,1,2,2,0,1,0,1,0,1,2,2,1,2,2,1,2,3,1,1,2,1,2,1,2,1,3,2,4,6,1,5,1,0,0,1,1,3,1,0,1,0,1,1,0,1,2,3,1,2,4,3,5,3,5,5,1,2,4,3,6
551,2,23,2,4,2,2,1,3,1,1,1,0,0,0,1,1,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,4,5,6,1,2,3,0,1,1,0,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,1,2,2,3,2,4,5,1,6
552,2,22,2,1,2,1,1,2,1,1,1,0,1,0,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,2,6,3,5,4,0,1,1,1,0,2,1,0,1,1,1,0,1,1,2,2,3,3,2,3,3,1,1,1,2,3,5,4,6
553,2,49,2,4,2,1,1,3,1,1,1,0,1,0,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,6,5,4,3,2,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,2,1,1,2,1,5,5,5,5,5,4,3,2,1,6
554,2,21,2,1,2,2,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,3,3,3,1,1,5,2,6,3,4,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,2,1,1,2,2,5,3,4,5,2,1,5,4,3,6
555,2,21,2,1,2,1,1,4,2,1,1,0,1,0,1,1,3,4,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,4,3,5,6,0,0,0,0,0,1,1,1,1,1,1,0,1,1,2,2,1,1,3,4,4,5,4,2,1,3,5,4,6
556,2,26,2,4,3,1,1,4,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,4,3,5,2,6,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,2,2,1,1,2,5,5,5,5,5,3,2,4,1,6
557,2,21,2,1,2,2,1,3,1,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,3,2,5,1,6,4,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0
558,2,20,2,1,2,2,1,3,2,1,1,0,0,0,1,1,2,3,2,1,1,2,2,1,1,1,1,1,1,1,1,3,5,6,4,1,2,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,2,2,1,4,4,3,5,2,1,3,4,5,6
559,2,22,2,1,2,2,1,2,2,1,1,0,1,1,0,1,2,4,1,1,1,2,1,1,1,2,1,1,1,1,1,5,6,4,3,2,1,0,1,1,0,1,2,1,1,1,1,1,1,0,0,2,2,1,1,1,5,4,3,5,3,1,2,5,4,6
560,2,20,2,1,2,2,1,2,2,1,1,1,0,0,0,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,5,1,4,3,6,1,1,1,0,0,1,0,0,0,0,1,1,0,0,2,1,1,1,2,4,5,5,5,2,3,5,4,1,6
561,2,33,2,4,2,2,1,4,2,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,5,3,2,4,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,2,2,5,5,5,5,1,2,5,4,3,6
562,2,25,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,3,2,2,1,2,2,1,1,2,1,1,1,1,1,6,4,1,2,5,3,0,1,1,1,0,3,0,0,0,0,1,1,0,0,3,3,2,1,3,4,4,4,5,5,4,2,3,1,6
563,2,26,2,4,3,1,1,4,1,1,1,0,0,0,1,1,2,4,2,1,1,2,1,1,1,1,1,1,1,1,1,4,5,6,3,2,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2,2,1,1,1,5,5,5,5,1,3,4,5,2,6
564,2,20,2,1,2,2,1,4,1,1,1,0,1,1,1,1,3,1,2,2,1,2,2,1,1,1,1,1,1,1,1,3,5,6,2,4,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,2,2,2,2,2,4,5,5,5,2,3,4,5,1,6
565,2,29,3,4,2,2,1,3,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,5,4,6,3,1,2,0,1,1,1,0,1,1,1,1,1,1,1,0,0,2,2,1,2,2,5,5,5,5,1,2,3,5,4,6
566,2,25,2,2,2,2,1,3,1,0,0,0,0,0,1,1,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,3,6,4,5,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,2,5,5,5,5,5,1,4,2,3,6
567,2,36,2,4,2,2,1,3,2,1,1,1,1,1,1,1,3,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,4,5,3,6,2,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,2,1,1,1,1,5,3,2,4,1,6
568,2,31,2,1,2,2,1,3,1,1,1,0,0,0,0,1,2,1,2,2,2,2,3,1,2,2,1,1,1,1,1,6,4,3,2,5,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,2,1,1,2,2,4,4,4,4,3,2,4,5,1,6
569,2,25,2,2,2,2,1,4,1,1,1,0,1,0,1,1,3,1,2,1,2,2,3,1,1,1,1,1,1,1,1,4,3,5,2,6,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,5,5,5,5,5,2,3,4,1,6
570,2,24,2,1,2,2,1,2,2,1,1,0,0,0,1,1,1,2,1,2,3,3,1,1,1,2,1,1,1,1,1,6,5,3,1,2,4,1,0,1,1,0,1,1,1,1,1,1,0,1,0,2,2,3,2,3,1,2,2,2,5,1,3,4,2,6
571,2,32,3,4,2,1,1,4,1,1,1,0,0,0,0,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,2,0,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,2,2,3,2,3,3,3,3,5,1,3,2,4,6
572,2,20,2,1,2,2,1,3,1,1,1,0,1,0,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,6,4,5,2,3,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,2,1,1,5,5,4,5,2,1,5,4,3,6
573,2,35,3,2,3,1,1,4,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,2,6,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,2,2,1,2,2,5,5,5,5,3,1,2,5,4,6
574,2,18,2,1,2,5,1,3,2,1,1,0,0,0,1,2,3,4,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,6,3,5,4,0,1,1,1,0,1,1,1,1,1,1,0,1,0,2,2,2,2,3,5,5,5,5,3,1,5,4,2,6
575,1,21,2,1,2,2,1,2,1,1,1,0,0,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,4,5,6,1,3,2,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,2,2,2,5,5,5,5,3,4,5,2,1,6
576,2,20,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,5,4,3,2,0,1,1,1,0,1,1,1,1,1,1,0,1,0,3,1,1,1,2,5,5,5,5,5,2,4,3,1,6
577,2,24,2,2,3,2,1,4,2,1,1,0,1,0,0,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,5,4,6,3,0,1,1,0,1,1,1,0,0,0,1,0,1,1,2,1,1,1,1,5,5,4,5,5,2,4,3,1,6
578,2,29,2,2,3,1,1,4,1,1,1,1,1,1,1,1,3,4,2,1,1,1,2,1,1,2,1,1,1,1,1,4,5,3,1,6,2,0,1,1,0,1,2,1,0,1,1,1,0,1,0,1,1,1,1,2,4,4,5,5,5,3,2,4,1,6
579,2,23,2,2,2,1,1,1,2,1,1,1,1,0,0,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,3,6,5,4,0,1,1,1,0,2,1,0,1,0,1,1,1,1,2,2,2,2,2,4,4,5,5,1,2,3,5,4,6
580,2,41,2,4,3,2,1,3,1,1,1,1,1,0,1,1,3,1,1,2,2,2,3,1,1,1,1,1,1,1,1,1,2,3,4,5,6,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,5,5,5,5,0,0,0,0,0,0
581,1,39,3,4,3,1,1,4,1,1,0,1,1,0,1,1,3,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,4,6,5,0,1,1,1,0,1,1,1,1,1,1,0,0,1,2,2,4,1,2,5,3,5,5,2,4,5,3,1,6
582,2,16,1,1,2,2,1,4,2,1,1,1,0,0,0,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,6,3,5,4,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2,1,1,1,1,5,5,5,3,2,4,5,3,1,6
583,2,19,2,1,2,1,1,2,1,1,1,1,0,0,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,4,5,6,1,3,2,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5,4,5,5,2,1,4,5,3,6
584,2,21,2,1,2,2,1,3,2,1,1,0,0,0,0,1,2,4,2,1,1,2,2,1,1,2,1,1,1,1,1,6,3,4,1,5,2,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,3,3,4,4,5,5,1,3,4,2,6
585,2,30,2,4,2,2,1,1,2,1,1,0,1,0,1,1,2,4,2,1,1,1,2,1,1,1,3,3,3,1,1,3,4,6,2,5,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,5,5,5,5,1,3,4,5,2,6
586,1,25,2,1,2,2,1,3,1,1,1,1,0,0,1,1,2,2,2,1,2,3,4,1,1,1,1,2,1,1,2,6,5,2,4,3,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,4,3,1,1,3,2,1,2,2,2,1,4,5,3,6
587,2,43,3,2,2,1,1,4,1,1,1,1,1,1,1,1,3,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,6,3,5,4,0,1,1,1,0,1,1,1,1,1,1,0,1,1,2,2,2,2,3,3,4,4,2,5,4,2,3,1,6
588,2,43,2,4,2,5,1,4,1,1,1,1,1,0,0,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,3,4,6,0,1,1,1,0,1,0,0,1,1,1,0,1,0,2,2,2,2,2,1,1,1,1,5,3,4,2,1,6
589,2,19,2,1,2,2,1,4,2,1,1,1,0,0,1,1,2,4,2,2,2,1,3,2,1,1,1,1,1,1,1,1,5,3,4,2,6,1,1,1,0,0,2,1,1,0,1,1,0,0,1,2,2,3,2,2,4,4,4,4,5,3,4,2,1,6
590,2,22,2,1,2,2,1,4,1,1,0,1,0,0,0,1,2,4,2,1,1,2,2,2,1,2,1,1,1,1,1,3,6,5,1,4,2,0,1,1,0,1,1,1,1,1,1,1,0,1,0,2,3,1,2,3,4,5,5,5,2,4,5,3,1,6
591,2,23,2,1,2,2,1,4,1,1,1,0,1,0,0,1,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,4,2,5,3,6,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2,2,4,4,4,4,1,2,3,5,4,6
592,1,32,2,2,3,2,1,3,1,1,1,1,1,0,1,1,3,1,2,1,2,2,2,1,1,1,1,1,1,1,1,6,5,4,3,2,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,3,5,5,5,5,2,1,3,5,4,6
593,1,23,2,1,2,2,1,4,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,2,2,1,1,2,5,5,5,5,4,1,5,3,2,6
594,2,25,2,4,2,5,1,3,1,0,0,0,0,0,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,5,6,4,2,3,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,2,1,1,1,1,5,4,3,2,1,6
595,2,23,2,1,2,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,2,2,1,1,1,1,1,1,1,1,5,1,2,6,4,3,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,2,1,1,1,2,1,2,1,5,4,3,6
596,2,31,3,2,3,2,1,4,1,1,1,1,1,0,1,1,3,4,2,1,2,2,2,2,1,1,1,1,1,1,1,2,1,4,5,3,6,0,1,1,0,1,2,0,0,0,0,1,0,1,0,2,2,2,2,3,5,5,5,5,4,3,2,5,1,6
597,1,38,3,2,4,2,1,3,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,3,1,5,6,0,0,0,0,0,2,0,0,0,0,1,0,0,1,3,3,2,3,4,2,2,2,2,1,2,4,3,5,6
598,2,37,3,2,3,1,2,2,1,1,1,1,1,0,1,1,1,4,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,6,5,3,4,0,1,1,1,0,1,1,1,1,1,1,1,0,0,2,2,1,2,2,1,2,1,1,1,2,3,4,5,6
599,1,27,2,2,3,2,1,4,2,0,1,1,1,0,1,1,2,2,1,2,1,2,3,1,1,2,1,1,1,1,1,5,6,4,3,1,2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,1,2,4,5,3,6
600,2,29,3,2,3,2,1,4,1,0,1,0,0,0,1,1,2,4,1,2,2,2,2,1,1,2,1,1,1,1,1,2,3,5,1,6,4,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,5,5,5,5,1,2,3,5,4,6
601,2,29,2,2,2,2,1,3,2,1,1,1,1,0,1,1,2,1,2,1,1,2,4,1,1,1,1,1,1,1,1,2,1,3,4,5,6,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,2,1,2,2,5,5,3,5,3,1,4,2,5,6
602,2,16,1,1,2,2,1,3,1,1,1,1,0,0,0,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,3,4,6,5,2,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,3,2,3,2,4,4,5,5,5,1,2,4,5,3,6
603,2,33,2,2,3,2,1,3,1,1,1,0,0,1,1,1,3,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,3,1,5,6,4,0,1,1,0,1,3,1,1,1,1,1,1,0,0,2,2,2,1,2,4,5,5,4,2,1,4,3,5,6
604,2,27,2,4,2,2,1,4,1,1,1,0,1,1,1,1,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,4,5,1,2,6,3,0,1,1,0,1,1,0,0,0,0,1,1,0,0,2,2,1,1,1,5,5,5,5,1,2,4,5,3,6
605,2,23,2,1,2,2,1,4,2,0,1,1,0,0,1,1,3,4,2,3,2,2,2,2,2,3,1,2,1,1,1,6,5,4,1,3,2,1,0,1,1,0,1,1,0,1,1,1,0,1,1,2,2,2,2,3,2,2,3,3,5,3,2,4,1,6
606,2,39,3,4,3,2,1,3,1,1,1,1,1,1,1,1,3,2,1,1,1,1,2,1,2,2,1,1,1,1,1,3,1,5,6,4,2,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,2,2,2,4,4,5,4,1,3,4,5,2,6
607,2,18,1,1,2,1,1,4,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,5,6,4,0,1,1,0,1,1,1,1,1,1,1,0,0,1,2,2,2,3,3,3,2,2,1,5,1,4,3,2,6
608,2,20,2,1,2,5,1,4,2,1,1,0,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,0,1,1,1,0,2,1,1,1,1,1,0,1,1,2,2,3,2,2,5,5,5,5,5,2,3,4,1,6
609,2,28,2,2,3,1,1,3,2,1,1,1,1,0,1,1,3,3,2,2,2,3,3,1,1,1,1,1,1,1,1,6,4,3,2,5,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,2,2,2,1,3,5,4,5,5,5,1,2,3,4,6
610,2,25,3,1,2,2,1,4,2,1,1,0,0,1,1,2,2,3,2,1,1,1,2,2,1,2,1,1,1,1,1,5,3,2,1,4,6,0,1,1,0,1,1,0,0,0,0,1,0,1,0,2,2,1,2,2,3,5,5,5,3,2,4,5,1,6
